==13337== NVPROF is profiling process 13337, command: ./stencil 20 2048
Time: 15277003.05us
==13337== Profiling application: ./stencil 20 2048
==13337== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
15.5601s  219.65us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [726]
15.5601s  351.65us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [728]
15.5602s  211.01us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    22   0x2b094d1fc000  [Unified Memory GPU page faults]
15.5603s  761.41ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [733]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972001000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972002000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972003000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972004000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972005000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972006000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972007000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972008000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972009000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200a000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200b000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200c000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200d000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200e000  [Unified Memory page thrash]
15.5603s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200f000  [Unified Memory page thrash]
15.5603s  140.42us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    26   0x2b0972000000  [Unified Memory GPU page faults]
15.5604s  4.5440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
15.5604s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
15.5604s  761.33ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [734]
15.5605s  75.104us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972000000  [Unified Memory GPU page faults]
15.5605s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
15.5605s  5.1520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
15.5605s  100.93us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    14   0x2b094d1f0000  [Unified Memory GPU page faults]
15.5605s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
15.5605s  5.3760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
15.5606s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
15.5606s  1.6960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f1000  [Unified Memory Memcpy DtoD]
15.5606s  1.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f2000  [Unified Memory Memcpy DtoD]
15.5606s  1.6960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f3000  [Unified Memory Memcpy DtoD]
15.5606s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1f4000  [Unified Memory Memcpy DtoD]
15.5606s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f6000  [Unified Memory Memcpy DtoD]
15.5606s  3.6160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b094d1f7000  [Unified Memory Memcpy DtoD]

Regs: Number of registers used per CUDA thread. This number includes registers used internally by the CUDA driver and/or tools and can be more than what the compiler shows.
SSMem: Static shared memory allocated per CUDA block.
DSMem: Dynamic shared memory allocated per CUDA block.
